"taxon","family","class","guild","limit","side","lat1","lat2","dLat","lon1","lon2","dLon","site1","site2","N_site","temp1","temp2","dTemp","total_log1","total_log2","pop_trend","presence","range","trophic_level","trophic_group","max_length","water_column","habitat","max_depth","therm_max","therm_mid","sgi","region","latitude","longitude","dSST"
"Acanthurus pyroferus","Acanthuridae","Actinopterygii","tropical","northern","both",-9.88452999999996,-9.96836999999987,-0.0838399999999133,129.41618,144.694560000003,15.2783800000025,"OS4","CS207",153,28.5170451436388,27.7213131515637,-0.795731992075051,3.89037175789616,4.09104245335832,0.200670695462152,"common",3238,2,"Herbivore",25,"Demersal","coral",60,31.435,27.8275,17.6894225,"N",-9.88453,129.41618,0.2037519578105
"Acanthurus thompsoni","Acanthuridae","Actinopterygii","tropical","southern","west",-17.3551599999998,-17.0818099999998,0.273349999999969,119.383930000001,119.655180000001,0.271250000000393,"NWS101","NWS80",57,27.9587277701778,28.3015458276334,0.342818057455602,5.70953020131233,6.15329159449778,0.443761393185445,"rare",4266,3.4,"Planktivore",27,"Demersal","coral",119,31.16845,27.36265,14.7751677,"N",-17.35516,119.38393,0.193926128591002
"Acanthurus thompsoni","Acanthuridae","Actinopterygii","tropical","southern","east",-27.4135099999995,-19.2302600000002,8.1832499999993,153.525189999998,152.325940000002,-1.19924999999557,"MBMP2","CS4",57,23.8277291381669,26.2891244870041,2.4613953488372,5.95582705760126,5.26267987704132,-0.693147180559945,"rare",4266,3.4,"Planktivore",27,"Demersal","coral",119,31.16845,27.36265,14.7751677,"SE",-27.41351,153.52519,0.79428395081715
"Acanthurus thompsoni","Acanthuridae","Actinopterygii","tropical","northern","both",-9.97456000000019,-9.98876999999994,-0.0142099999997445,144.693999999997,144.691300000003,-0.00269999999346737,"CS209","CS208",57,27.1434336525308,27.6503967168263,0.506963064295501,3.56494935746154,3.56494935746154,0,"rare",4266,3.4,"Planktivore",27,"Demersal","coral",119,31.16845,27.36265,14.7751677,"N",-9.97456,144.694,0.815704278503702
"Acanthurus triostegus","Acanthuridae","Actinopterygii","tropical","southern","west",-23.2083799999987,-23.2131299999987,-0.00474999999995163,113.763280000006,113.762959999995,-0.000320000011484467,"NMP11","NMP10",62,24.6498632010944,24.8055004140774,0.155637212983031,8.18235211188526,8.31654817718298,0.134196065297715,"rare",6073,2.8,"Herbivore",27,"Demersal","coral",90,30.892,26.8458,23.4949834,"SW",-23.20838,113.76328,0.7205388979839
"Acanthurus triostegus","Acanthuridae","Actinopterygii","tropical","southern","east",-30.0176499999999,-23.2549099999998,6.76274000000002,153.269199999995,155.554579999998,2.28538000000273,"SI6","CS22",62,22.2782489740082,25.2829958960328,3.0047469220246,4.52636052461616,5.15888308335967,0.63252255874351,"rare",6073,2.8,"Herbivore",27,"Demersal","coral",90,30.892,26.8458,23.4949834,"SE",-30.01765,153.2692,-1.07203568774503
"Acanthurus triostegus","Acanthuridae","Actinopterygii","tropical","northern","both",-10.4469700000004,-13.9938099999999,-3.54683999999957,144.433469999998,146.690669999999,2.25720000000169,"CS189","CS178",62,27.0551162790698,27.5558960328317,0.500779753761901,5.26267987704132,5.4188406077966,0.156160730755283,"rare",6073,2.8,"Herbivore",27,"Demersal","coral",90,30.892,26.8458,23.4949834,"N",-10.44697,144.43347,0.8430576339737
"Acanthurus xanthopterus","Acanthuridae","Actinopterygii","tropical","southern","east",-32.7405699999971,-27.3889799999998,5.35158999999731,152.194929999998,153.550969999998,1.35603999999967,"PS4","MBMP1",64,20.611121751026,24.7864203059709,4.17529855494486,3.30258509299405,5.55387689160054,2.25129179860649,"rare",6478,2.9,"Herbivore",70,"Demersal","coral",100,31.518,27.9108,16.3136565,"SE",-32.74057,152.19493,-0.0631029584491003
"Acanthurus xanthopterus","Acanthuridae","Actinopterygii","tropical","northern","both",-10.03484,-10.0387499999998,-0.00390999999980401,144.698929999999,144.691980000003,-0.00694999999623747,"CS194","CS193",64,27.1813269493844,27.4716415868673,0.290314637482901,1.69314718055995,3.30258509299405,1.6094379124341,"rare",6478,2.9,"Herbivore",70,"Demersal","coral",100,31.518,27.9108,16.3136565,"N",-10.03484,144.69893,0.290314637482901
"Acanthurus xanthopterus","Acanthuridae","Actinopterygii","tropical","southern","west",-16.78849,-14.6947299999998,2.09376000000027,146.268489999997,145.459210000001,-0.809279999996477,"GBR204","GBR220",64,26.9152530779754,27.1014911080711,0.186238030095701,4.49650756146648,5.56434819146784,1.06784063000136,"rare",6478,2.9,"Herbivore",70,"Demersal","coral",100,31.518,27.9108,16.3136565,"N",-16.78849,146.26849,0.6776143523246
"Achoerodus gouldii","Labridae","Actinopterygii","temperate","northern","west",-30.5144999999999,-33.6843600000001,-3.16986000000027,115.013659999999,134.48677,19.4731100000004,"JMP-S34","EYR32",46,21.3199179206566,16.9525991792066,-4.36731874145,2.09861228866811,2.6094379124341,0.51082562376599,"rare",833,3.8,"Benthic invertivore",175,"Demersal","rock",40,21.6491,18.183,8.7245623,"SW",-30.5145,115.01366,-0.704166156977902
"Achoerodus gouldii","Labridae","Actinopterygii","temperate","southern","west",-38.3041200000006,-38.3173000000006,-0.0131800000000339,144.655850000002,144.717249999997,0.0613999999943644,"PPH-S3","PPH-S1",46,15.9944938440492,16.0199042407661,0.0254103967168504,5.06044301054642,5.51085950651685,0.450416495970431,"rare",833,3.8,"Benthic invertivore",175,"Demersal","rock",40,21.6491,18.183,8.7245623,"S",-38.30412,144.65585,-0.182152705792664
"Achoerodus viridis","Labridae","Actinopterygii","temperate","northern","west",-38.3020800000005,-39.2191700000002,-0.917089999999689,144.658689999998,146.99239,2.33370000000195,"PPH-S2","KG-S21",154,16.136634746922,15.4167715458276,-0.719863201094398,-Inf,-Inf,NA,"common",251,3.7,"Benthic invertivore",100,"Demersal","rock",40,24.56,19.389,33.2092569,"S",-38.30208,144.65869,-0.403787266844699
"Achoerodus viridis","Labridae","Actinopterygii","temperate","northern","east",-30.2070099999994,-30.1593199999993,0.047690000000145,153.265270000003,153.225700000004,-0.0395699999983492,"SI8","SI19",154,22.6138714090287,22.2815047879617,-0.332366621066999,4.3322045101752,4.17805383034795,-0.154150679827259,"common",251,3.7,"Benthic invertivore",100,"Demersal","rock",40,24.56,19.389,33.2092569,"SE",-30.20701,153.26527,-1.5080437756498
"Achoerodus viridis","Labridae","Actinopterygii","temperate","southern","both",-37.5071200000002,-37.82143,-0.314309999999793,149.978569999999,148.78645,-1.19211999999979,"CHMP-S2","BR4",154,17.4984404924761,16.6168262653899,-0.8816142270862,7.27287700654617,7.14418563412565,-0.128691372420522,"common",251,3.7,"Benthic invertivore",100,"Demersal","rock",40,24.56,19.389,33.2092569,"SE",-37.50712,149.97857,1.49833008022115
"Aetapcus maculatus","Pataecidae","Actinopterygii","temperate","northern","west",-35.3993300000002,-34.8471000000003,0.552229999999845,138.334559999998,138.445950000001,0.111390000002388,"GSV25","GSV127",30,17.3445554035568,17.7008207934337,0.356265389876899,-Inf,1,Inf,"rare",788,3.5,"Benthic invertivore",22,"benthic","rock",30,22.114,16.1687,NA,"S",-35.39933,138.33456,-3.5066169630643
"Aetapcus maculatus","Pataecidae","Actinopterygii","temperate","northern","east",-41.8686400000004,-42.5239799999994,-0.655339999998944,148.303440000002,147.969249999996,-0.334190000006146,"BI-S3","MIR-S12",30,14.8997400820793,17.5673333333333,2.667593251254,-Inf,-Inf,NA,"rare",788,3.5,"Benthic invertivore",22,"benthic","rock",30,22.114,16.1687,NA,"TAS",-41.86864,148.30344,3.0089986566594
"Aetapcus maculatus","Pataecidae","Actinopterygii","temperate","southern","both",-42.6024999999978,-42.5835900000004,0.0189099999973621,148.046280000006,147.915659999999,-0.130620000006786,"MIR-S2","MIR-S14",30,14.4956087551299,14.7725444596443,0.276935704514369,3.83321334405622,3.94443897916644,0.111225635110224,"rare",788,3.5,"Benthic invertivore",22,"benthic","rock",30,22.114,16.1687,NA,"TAS",-42.6025,148.04628,0.7121904761905
"Aethaloperca rogaa","Serranidae","Actinopterygii","tropical","southern","west",-17.50713,-17.0666000000001,0.440529999999868,118.966350000001,119.640270000002,0.673920000001374,"NWS62","NWS78",58,27.8661285909713,28.2939945280438,0.4278659370725,4.73766961828337,5.11087386417331,0.373204245889943,"rare",3254,4.2,"Higher carnivore",60,"Demersal","coral",60,31.647,28.418575,3.857365,"N",-17.50713,118.96635,0.215266757865901
"Aethaloperca rogaa","Serranidae","Actinopterygii","tropical","northern","both",-9.88037967681885,-9.88037967681885,0,129.28630065918,129.28630065918,0,"OS2","OS2",58,28.5297400820793,28.7190974729242,0.189357390844901,1.69314718055995,2.09861228866811,0.405465108108165,"rare",3254,4.2,"Higher carnivore",60,"Demersal","coral",60,31.647,28.418575,3.857365,"N",-9.88037967681885,129.28630065918,0.189357390844901
"Agnewia tritoniformis","Muricidae","Gastropoda","temperate","southern","both",-39.4467699999994,-42.5921099999989,-3.14533999999947,147.377439999998,148.050350000001,0.672910000003441,"KG-S8","MIR-S3",113,15.5477701778386,14.6305745554036,-0.917195622435001,6.67675380226828,6.86929691313377,0.192543110865492,"common",429,NA,"Benthic invertivore",3,"benthic","rock",25,24.56,18.301,NA,"SE",-39.44677,147.37744,-1.2409892720858
"Agnewia tritoniformis","Muricidae","Gastropoda","temperate","northern","west",-38.1487500000002,-38.1384600000001,0.0102900000000687,144.723360000001,144.713020000001,-0.0103400000003262,"PPB34","PPB23",113,16.0954035567715,16.3891655266758,0.293761969904299,1,1,0,"common",429,NA,"Benthic invertivore",3,"benthic","rock",25,24.56,18.301,NA,"S",-38.14875,144.72336,0.291409979873102
"Agnewia tritoniformis","Muricidae","Gastropoda","temperate","northern","east",-30.20228,-30.2070099999994,-0.00472999999941948,153.265810000003,153.265270000003,-0.000540000000427199,"SI7","SI8",113,22.4954719562243,22.7935841313269,0.298112175102599,3.70805020110221,3.89037175789616,0.182321556793954,"common",429,NA,"Benthic invertivore",3,"benthic","rock",25,24.56,18.301,NA,"SE",-30.20228,153.26581,-1.5080437756498
"Amblyeleotris guttata","Gobiidae","Actinopterygii","tropical","northern","both",-9.95129999999991,-9.95129999999991,0,144.031780000001,144.031780000001,0,"TS21","TS21",40,26.9302325581395,27.3741039671683,0.443871409028798,1.69314718055995,1.69314718055995,0,"rare",1445,3.4,"Benthic invertivore",11,"benthic","sand",40,30.59,28.2345,3.5612957,"N",-9.9513,144.03178,0.443871409028798
"Amblyeleotris guttata","Gobiidae","Actinopterygii","tropical","southern","east",-19.7951699999999,-20.0649400000002,-0.269770000000307,149.078779999999,148.923280000002,-0.155499999997204,"GBR27","GBR146",40,25.8692886456908,25.6445143638851,-0.224774281805701,2.09861228866811,2.79175946922805,0.693147180559945,"rare",1445,3.4,"Benthic invertivore",11,"benthic","sand",40,30.59,28.2345,3.5612957,"N",-19.79517,149.07878,-0.0202325581395009
"Amblyeleotris guttata","Gobiidae","Actinopterygii","tropical","southern","west",-14.6570600000001,-16.7339199999998,-2.07685999999967,145.450760000005,146.265110000001,0.814349999995642,"GBR228","GBR207",40,26.6153625170999,27.6036223967551,0.9882598796552,4.3322045101752,4.55534806148941,0.223143551314209,"rare",1445,3.4,"Benthic invertivore",11,"benthic","sand",40,30.59,28.2345,3.5612957,"N",-14.65706,145.45076,0.1904111257392
"Amblyeleotris steinitzi","Gobiidae","Actinopterygii","tropical","southern","west",-17.0737399999999,-17.3155,-0.241760000000113,119.645499999999,119.3675,-0.277999999998769,"NWS67","NWS97",53,28.0825444596443,28.171340629275,0.0887961696307009,5.68213122712422,5.66343909411207,-0.018692133012153,"rare",2081,3.4,"Benthic invertivore",13,"benthic","sand",43,31.223,28.2233,4.9236515,"N",-17.07374,119.6455,0.2114500683995
"Amblyeleotris steinitzi","Gobiidae","Actinopterygii","tropical","southern","east",-16.9365300000002,-23.2437099999999,-6.30717999999964,149.196960000001,151.775680000001,2.57872000000043,"CS11","GBR17",53,26.8146374829001,24.6382900136799,-2.1763474692202,1,4.36729582998647,3.36729582998647,"rare",2081,3.4,"Benthic invertivore",13,"benthic","sand",43,31.223,28.2233,4.9236515,"N",-16.93653,149.19696,0.0142270861833005
"Amblyeleotris steinitzi","Gobiidae","Actinopterygii","tropical","northern","both",-10.2875,-13.8553499999999,-3.56784999999989,143.709780000002,146.624549999997,2.91476999999534,"TS8","CS153",53,27.0074965800274,27.2815595075239,0.274062927496502,2.79175946922805,2.94591014905531,0.154150679827258,"rare",2081,3.4,"Benthic invertivore",13,"benthic","sand",43,31.223,28.2233,4.9236515,"N",-10.2875,143.70978,0.772996365728599
"Amblyeleotris wheeleri","Gobiidae","Actinopterygii","tropical","southern","east",-23.2465899999996,-30.1593199999993,-6.91272999999973,151.773090000002,153.225700000004,1.4526100000023,"GBR16","SI19",48,24.6329548563611,22.5444459644323,-2.0885088919288,2.6094379124341,3.30258509299405,0.693147180559945,"rare",1701,3.4,"Benthic invertivore",10,"benthic","sand",40,31.419,27.652,0.4474469,"N",-23.24659,151.77309,0.0053351573188003
"Amblyeleotris wheeleri","Gobiidae","Actinopterygii","tropical","southern","west",-23.2019399999996,-17.06644,6.13549999999964,113.762480000003,119.641669999999,5.879189999996,"NMP24","NWS73",48,24.612366621067,28.2939945280438,3.6816279069768,4.3322045101752,5.14313472639153,0.810930216216328,"rare",1701,3.4,"Benthic invertivore",10,"benthic","sand",40,31.419,27.652,0.4474469,"SW",-23.20194,113.76248,-0.284730625761501
"Amblyeleotris wheeleri","Gobiidae","Actinopterygii","tropical","northern","both",-9.88632000000004,-9.88037967681885,0.00594032318119453,129.547480000001,129.28630065918,-0.261179340820888,"OS3","OS2",48,28.5072640218878,28.7190974729242,0.211833451036401,1.69314718055995,2.38629436111989,0.693147180559945,"rare",1701,3.4,"Benthic invertivore",10,"benthic","sand",40,31.419,27.652,0.4474469,"N",-9.88632,129.54748,0.214149021590501
"Amblyglyphidodon aureus","Pomacentridae","Actinopterygii","tropical","northern","both",-9.95129999999991,-9.96836999999987,-0.0170699999999577,144.031780000001,144.694560000003,0.662780000001391,"TS21","CS207",37,26.9302325581395,27.6454144535119,0.715181895372439,3.63905732961526,3.07944154167984,-0.559615787935423,"rare",1953,2.7,"Herbivore",13,"Demersal","coral",45,31.346,28.537575,10.2368378,"N",-9.9513,144.03178,0.443871409028798
"Amblyglyphidodon aureus","Pomacentridae","Actinopterygii","tropical","southern","west",-17.0763999999999,-17.0763999999999,0,119.653900000001,119.653900000001,0,"NWS66","NWS66",37,28.0999452804378,28.2991108071135,0.199165526675699,6.3890717298165,5.8283137373023,-0.560757992514199,"rare",1953,2.7,"Herbivore",13,"Demersal","coral",45,31.346,28.537575,10.2368378,"N",-17.0764,119.6539,0.201646146830836
"Amblyglyphidodon aureus","Pomacentridae","Actinopterygii","tropical","southern","east",-16.9313299999999,-18.2625900000001,-1.33126000000015,149.999,147.377560000001,-2.6214399999989,"CS130","GBR181",37,26.7013543091655,26.8331288343558,0.131774525190302,4.85014760171006,4.36729582998647,-0.482851771723584,"rare",1953,2.7,"Herbivore",13,"Demersal","coral",45,31.346,28.537575,10.2368378,"N",-16.93133,149.999,0.9235556007444
"Amblyglyphidodon curacao","Pomacentridae","Actinopterygii","tropical","southern","east",-23.8992899999998,-23.8992899999998,0,152.393609999999,152.393609999999,0,"GBR3","GBR3",182,24.8077291381669,24.9078659370725,0.100136798905602,8.58171964012531,8.10496544826984,-0.476754191855465,"common",1540,2.6,"Herbivore",11,"Demersal","coral",40,31.224,27.7019,22.426517,"N",-23.89929,152.39361,0.100136798905602
"Amblyglyphidodon curacao","Pomacentridae","Actinopterygii","tropical","northern","both",-10.4412100000003,-10.4342199999998,0.00699000000053829,144.430159999999,144.452430000003,0.0222700000038003,"CS188","CS186",182,27.0551162790698,27.4110465116279,0.355930232558102,7.55393340402581,6.96614673912369,-0.587786664902119,"common",1540,2.6,"Herbivore",11,"Demersal","coral",40,31.224,27.7019,22.426517,"N",-10.44121,144.43016,0.8430576339737
"Amblyglyphidodon curacao","Pomacentridae","Actinopterygii","tropical","southern","west",-17.5199100000002,-17.2832099999998,0.236700000000404,146.500979999998,119.37053,-27.1304499999982,"GBR31","NWS92",182,26.5748153214774,28.1980164158687,1.6232010943913,10.3394369453106,9.73020559553099,-0.609231349779604,"common",1540,2.6,"Herbivore",11,"Demersal","coral",40,31.224,27.7019,22.426517,"N",-17.51991,146.50098,0.150815447753402
"Amblyglyphidodon leucogaster","Pomacentridae","Actinopterygii","tropical","southern","west",-16.5282499999998,-16.7295999999998,-0.201349999999984,145.993489999998,146.267800000001,0.274310000003737,"GBR213","GBR209",101,26.8220383036936,27.5940663474692,0.772028043775649,9.34593026197902,8.84776253747361,-0.498167724505409,"common",1780,3.4,"Herbivore",13,"Demersal","coral",45,31.346,28.458,14.3620234,"N",-16.52825,145.99349,0.271764705882347
"Amblyglyphidodon leucogaster","Pomacentridae","Actinopterygii","tropical","northern","both",-9.98876999999994,-9.9859499999999,0.00282000000003535,144.691300000003,144.679230000001,-0.0120700000020406,"CS208","CS205",101,27.1434336525308,27.9591379310345,0.815704278503702,6.4380793089232,5.96284463025991,-0.475234678663289,"common",1780,3.4,"Herbivore",13,"Demersal","coral",45,31.346,28.458,14.3620234,"N",-9.98877,144.6913,0.3400547195622
